client_id,attrition_flag,first_name,last_name,customer_age,gender,dependent_count,education_level,marital_status,income,card_category,month_on_book,credit_limit,remaining_balance
714511758,Existing Customer,Randall,Kulas,45,Male,4,Graduate,Single,427493,Blue,40,6363,1029
715050408,Existing Customer,Colten,Waelchi,41,Male,3,High School,Single,458375,Blue,36,8029,1576
721132233,Existing Customer,Ole,Dach,42,Female,4,Uneducated,Married,300873,Blue,31,2410,1769
719211558,Attrited Customer,Hal,Wintheiser,45,Male,2,Graduate,Single,143980,Blue,36,3401,0
712069008,Existing Customer,John,Predovic,42,Female,4,Uneducated,Married,457588,Blue,23,2260,1007
715996983,Existing Customer,Lavina,Cassin,47,Male,4,Uneducated,Divorced,211309,Blue,30,17682,2481
773466258,Existing Customer,Caesar,Bartoletti,48,Female,4,High School,Married,255445,Blue,42,4206,1100
798983508,Existing Customer,Addison,Ankunding,43,Male,1,Graduate,Single,50219,Silver,37,34516,1440
719117433,Existing Customer,Brisa,Monahan,41,Male,4,High School,Unknown,47588,Blue,36,23018,2168
716451183,Existing Customer,Arvel,Johns,54,Female,1,Uneducated,Married,304845,Blue,44,5556,1711
718621608,Attrited Customer,Sean,Prosacco,54,Female,2,High School,Married,341954,Blue,44,6094,0
715085733,Existing Customer,Ward,Hackett,61,Male,0,Graduate,Married,426822,Blue,52,2939,1999
788977833,Existing Customer,Delfina,Walter,61,Male,0,Uneducated,Married,91052,Blue,48,5362,1274
720272958,Attrited Customer,Laverna,Lebsack,48,Male,2,High School,Married,405489,Blue,36,27126,0
708421833,Existing Customer,Duncan,Beahan,45,Female,4,Graduate,Single,214979,Blue,36,3342,2517
709173108,Attrited Customer,Minerva,Klein,54,Female,4,Graduate,Married,273079,Blue,40,2532,2221
709879458,Existing Customer,Adele,Wyman,54,Female,3,Doctorate,Married,280246,Blue,46,1900,1376
715120608,Existing Customer,Sammie,Doyle,44,Male,3,Graduate,Single,281639,Blue,37,14546,1703
770632758,Existing Customer,Efrain,Sanford,50,Female,4,Doctorate,Single,167514,Blue,36,2521,1608
779078733,Existing Customer,Darien,Schamberger,55,Male,2,Doctorate,Married,324027,Blue,36,16427,1682
771742533,Existing Customer,Marilou,Mann,48,Male,2,Graduate,Unknown,302469,Blue,36,13068,1718
720250158,Existing Customer,Selina,Rodriguez,45,Male,2,College,Single,45679,Blue,33,23218,1814
716458983,Existing Customer,Earnestine,Vandervort,60,Male,0,High School,Married,499880,Blue,36,3281,837
713747733,Existing Customer,Mitchell,Anderson,55,Male,2,High School,Married,40861,Blue,47,3096,2217
712270158,Existing Customer,Thea,Moore,62,Female,0,High School,Married,485912,Blue,52,2052,1250
789562383,Existing Customer,Yoshiko,Senger,38,Female,1,High School,Unknown,74664,Blue,30,1438.3,583
754897008,Existing Customer,Kara,Ferry,46,Male,3,High School,Single,239992,Blue,39,9432,1418
819700533,Existing Customer,Ross,McKenzie,50,Male,0,High School,Single,186356,Silver,45,14938,2303
712890408,Existing Customer,Antonette,O'Kon,45,Male,2,Uneducated,Married,434813,Blue,36,2221,1343
720248208,Existing Customer,Elta,Dach,47,Male,3,Post-Graduate,Divorced,231549,Blue,37,5731,1577
779749908,Existing Customer,Joelle,Stoltenberg,48,Male,4,College,Married,259117,Gold,33,34516,2061
717401883,Existing Customer,Edyth,Brown,35,Male,3,Uneducated,Married,268628,Blue,22,6985,1130
721509558,Existing Customer,Gerard,Williamson,51,Male,2,Graduate,Married,198039,Blue,42,24221,1707
710572458,Existing Customer,Lorena,Prosacco,36,Female,3,High School,Married,101863,Blue,24,15439,0
714576183,Existing Customer,Josh,Hodkiewicz,47,Male,4,Graduate,Single,306315,Blue,36,21637,2030
721425558,Existing Customer,Mohammad,Herman,52,Male,2,Graduate,Single,480038,Blue,37,14543,0
711109908,Existing Customer,Bertrand,Schmeler,43,Female,4,Uneducated,Married,40452,Blue,36,9684,2475
715203108,Existing Customer,Rebeca,Jacobs,63,Male,2,High School,Married,269758,Blue,36,5007,930
710027508,Existing Customer,Joshua,Predovic,61,Male,0,Graduate,Married,148303,Blue,54,1616,1047
787464408,Existing Customer,Erin,Stokes,53,Male,2,Uneducated,Single,353313,Blue,40,19116,0
783542133,Existing Customer,Theodora,Conn,53,Female,3,Graduate,Married,471107,Blue,47,2759,2223
708330858,Attrited Customer,Johnnie,Cronin,57,Male,3,Graduate,Married,93479,Blue,38,8249,1381
714426783,Existing Customer,Melba,Flatley,38,Female,2,Graduate,Single,107744,Blue,31,14041,2154
712701333,Existing Customer,Matteo,Jenkins,53,Male,3,High School,Married,66047,Blue,43,5264,2169
709494483,Existing Customer,Dimitri,Schmitt,63,Female,0,Unknown,Married,302747,Blue,54,2420,1912
773373108,Existing Customer,Kobe,Pfannerstill,49,Female,4,High School,Married,226983,Blue,43,2826,2070
715812258,Existing Customer,Darwin,Keebler,45,Male,2,High School,Married,29352,Blue,34,12518,1539
778286433,Existing Customer,Bessie,Erdman,67,Male,0,Graduate,Married,87619,Blue,56,5876,1297
789270033,Existing Customer,Nicolas,Ankunding,48,Male,3,Graduate,Single,295883,Silver,37,34516,0
711569433,Existing Customer,Randall,Frami,51,Female,2,Uneducated,Divorced,397707,Blue,38,9648,1926
720214833,Existing Customer,Arthur,Ryan,52,Male,2,High School,Single,74321,Silver,40,34516,2177
709346133,Existing Customer,Marielle,Boyle,55,Female,2,Uneducated,Married,116439,Blue,35,3025,2376
788194458,Existing Customer,Vickie,Hackett,34,Male,3,High School,Married,311154,Blue,26,3265,2517
720779733,Existing Customer,Geovany,Baumbach,56,Male,1,Uneducated,Married,370828,Blue,36,6041,1355
717424458,Existing Customer,Greyson,Gulgowski,44,Female,2,Post-Graduate,Married,279269,Blue,36,2293,1823
708820308,Existing Customer,Julie,Ankunding,47,Male,3,Post-Graduate,Unknown,279951,Blue,36,13399,2505
710558058,Existing Customer,Marley,Cremin,46,Female,3,Unknown,Married,335241,Blue,38,4317,2517
770590758,Existing Customer,Noble,King,43,Female,3,Graduate,Single,352768,Blue,29,3378,1069
718490658,Existing Customer,Gina,Zboncak,50,Female,1,Graduate,Single,493692,Blue,36,5012,2242
711985833,Existing Customer,Kaleigh,Wisozk,38,Female,4,Uneducated,Single,239938,Blue,30,2569,1605
708967608,Existing Customer,Ryan,Lynch,53,Female,1,Graduate,Single,221332,Blue,45,3471,1785
718505958,Existing Customer,Kaci,Torphy,43,Male,5,Graduate,Divorced,424652,Silver,31,34516,1699
715024233,Existing Customer,Xavier,Blick,53,Male,1,High School,Married,143877,Blue,36,3312,1844
779249583,Existing Customer,Lawrence,Pagac,56,Female,1,Graduate,Married,111889,Blue,38,2578,2462
709278258,Attrited Customer,Austen,Walter,54,Male,2,Unknown,Married,218669,Blue,44,2902,2517
778928283,Existing Customer,Sigmund,Beer,57,Female,3,High School,Married,429239,Blue,39,2742,2321
712299858,Existing Customer,Reyna,Jast,62,Male,1,High School,Married,302353,Blue,53,2077,1571
799224108,Existing Customer,Bettie,Torp,46,Female,4,Graduate,Single,462729,Blue,40,6265,1942
809976033,Existing Customer,Jesus,Pagac,49,Male,2,Uneducated,Married,340403,Blue,44,7819,1560
716203308,Existing Customer,Ernest,Streich,52,Male,3,Graduate,Single,241826,Blue,42,2731,1692
714871683,Attrited Customer,Emilio,Orn,58,Male,1,Uneducated,Married,203305,Blue,36,1438.3,537
716139933,Existing Customer,Mario,Pouros,54,Male,0,High School,Married,476275,Blue,36,16286,1710
716984658,Existing Customer,Casimir,Skiles,49,Male,1,Graduate,Married,412441,Blue,39,34516,0
713086008,Existing Customer,Junior,Moore,58,Female,3,High School,Married,314194,Blue,47,2609,2439
713773458,Existing Customer,Elwin,Schmitt,52,Male,2,High School,Single,464959,Blue,45,7567,1173
719242533,Existing Customer,Brant,Langworth,41,Male,5,High School,Married,425327,Blue,33,22770,2517
772712658,Existing Customer,Laurie,Jast,62,Female,0,Uneducated,Married,97692,Blue,50,3791,1648
788868858,Existing Customer,Jayde,Bruen,54,Male,2,Graduate,Married,274087,Blue,39,2702,2517
811898133,Existing Customer,Laury,Mosciski,40,Female,3,High School,Divorced,265964,Blue,35,2555,2117
788808633,Existing Customer,Allan,Wintheiser,43,Male,3,Graduate,Married,100029,Blue,26,2355,1090
779804208,Existing Customer,Grace,Stoltenberg,53,Female,2,Graduate,Single,327357,Blue,42,5332,0
781391058,Existing Customer,Rosetta,Grant,55,Male,1,Uneducated,Single,103577,Blue,49,1443,1375
790134408,Existing Customer,Coy,Conn,46,Male,4,Graduate,Single,122647,Blue,39,10741,755
788853258,Existing Customer,Dino,Kessler,41,Male,1,Uneducated,Married,417517,Blue,25,7984,1503
711857733,Existing Customer,Verda,D'Amore,49,Male,3,Uneducated,Single,155040,Blue,32,18584,2517
822969858,Existing Customer,Willard,Jaskolski,61,Female,0,Graduate,Married,385314,Blue,56,5585,1465
719554758,Existing Customer,Johnson,Padberg,46,Male,2,Uneducated,Married,90612,Blue,38,34516,2165
711643458,Existing Customer,Lavern,Weimann,50,Female,1,Uneducated,Married,447097,Blue,43,1438.3,0
788830683,Existing Customer,Filomena,Ankunding,40,Male,2,Graduate,Single,165525,Blue,24,2478,2031
807030858,Existing Customer,Agnes,Christiansen,51,Male,4,High School,Single,323489,Blue,46,34516,2274
793059108,Existing Customer,Pascale,Boyer,50,Female,2,Graduate,Married,165595,Blue,44,2339,1440
716568708,Existing Customer,Ofelia,Stark,47,Female,2,Graduate,Married,482729,Blue,36,2726,0
828281733,Existing Customer,Selena,Cremin,43,Male,4,Unknown,Married,459981,Blue,39,14881,848
717229158,Existing Customer,Jayda,Hermiston,36,Female,4,Graduate,Married,460630,Blue,36,1628,969
715915458,Existing Customer,Lyric,Hegmann,47,Female,2,Graduate,Married,420102,Blue,34,3156,1644
819129858,Existing Customer,Alan,Lynch,46,Female,2,Graduate,Single,322790,Blue,41,4745,1270
713441958,Existing Customer,Amelie,Hintz,46,Male,2,High School,Married,412553,Blue,36,19727,1785
719091333,Existing Customer,Zella,Brekke,52,Male,0,Uneducated,Married,311946,Blue,36,22720,793
708666258,Existing Customer,Johathan,Effertz,43,Male,4,Unknown,Married,93517,Blue,36,8129,1799
714914583,Existing Customer,Edwin,Champlin,40,Female,4,Graduate,Single,27077,Blue,27,3751,1521
714363858,Existing Customer,Bernice,Dickinson,54,Female,4,High School,Married,426765,Blue,36,1594,1411
721347408,Existing Customer,Kelton,Dooley,55,Female,1,High School,Single,288259,Blue,43,2569,1403
809608533,Existing Customer,Daron,Abshire,49,Female,4,Post-Graduate,Single,357679,Blue,44,18206,1586
772047183,Existing Customer,Angie,Kiehn,45,Male,4,High School,Married,82011,Blue,34,3104,1766
714217908,Existing Customer,Winona,Swaniawski,49,Male,3,Graduate,Married,200944,Blue,41,2406,1560
714819183,Existing Customer,Alta,Hintz,63,Male,1,Uneducated,Married,475811,Blue,36,24571,1955
716455683,Existing Customer,Abe,Koepp,40,Female,3,High School,Single,370037,Gold,36,15534,726
710865633,Existing Customer,Forest,Welch,41,Female,2,Graduate,Married,443737,Silver,33,12301,2250
752952108,Existing Customer,Alicia,Stamm,37,Male,4,Graduate,Married,179608,Blue,26,2846,1818
712595433,Existing Customer,Jaycee,Schultz,58,Male,2,Uneducated,Unknown,445781,Blue,49,9788,1794
714982383,Existing Customer,Orion,Hills,55,Male,2,High School,Married,453810,Blue,36,7231,2381
813814008,Existing Customer,Karson,Kuhlman,53,Female,1,High School,Married,313857,Blue,48,2324,1576
794545983,Existing Customer,Buck,Gibson,57,Male,2,Graduate,Married,195595,Blue,40,12208,1980
708288108,Attrited Customer,Adalberto,Hintz,43,Male,4,Post-Graduate,Unknown,459563,Blue,30,5639,1547
715585158,Existing Customer,Marcellus,Ryan,58,Male,1,Graduate,Married,210691,Blue,46,10021,1617
810449883,Existing Customer,Sheldon,Boyer,64,Male,0,Unknown,Married,448941,Blue,56,2215,1915
789863208,Existing Customer,Aditya,Fritsch,54,Female,2,Graduate,Married,327364,Blue,44,2027,1480
715022133,Existing Customer,Elyse,Wiza,53,Male,2,Graduate,Married,396509,Blue,47,6363,1162
712506708,Existing Customer,Amina,Stroman,39,Female,3,College,Single,369579,Blue,25,3920,2008
715699983,Existing Customer,Eden,Luettgen,56,Male,3,High School,Married,85676,Blue,36,9226,1233
818942433,Existing Customer,Augustus,Cartwright,54,Female,4,Unknown,Divorced,367457,Blue,49,9376,1288
712459233,Existing Customer,Viola,Koelpin,59,Female,1,Post-Graduate,Married,310359,Blue,46,1944,1346
716545383,Existing Customer,Bo,Berge,42,Male,3,Uneducated,Single,216392,Blue,36,9599,1554
721144383,Existing Customer,Yessenia,Wiza,42,Male,4,Graduate,Married,277996,Silver,28,28202,843
821837958,Existing Customer,Ruthie,Davis,43,Male,3,College,Unknown,26529,Blue,39,24850,1662
804359133,Existing Customer,Shanel,Kovacek,55,Male,0,High School,Married,52682,Blue,49,3805,2233
713308683,Existing Customer,Elenora,Toy,52,Male,1,Uneducated,Single,434026,Blue,37,2733,1306
788780958,Existing Customer,Freddy,Schamberger,46,Male,1,Uneducated,Unknown,375705,Blue,27,12781,1253
717354558,Attrited Customer,Luz,Reilly,57,Male,2,Uneducated,Married,438603,Blue,40,3106,1120
798473808,Existing Customer,Rubie,Hahn,48,Male,3,College,Married,391850,Blue,42,7477,0
712372158,Existing Customer,Weldon,Hills,45,Male,4,Unknown,Married,443213,Blue,33,34516,2086
715192308,Existing Customer,Jeffrey,Rowe,48,Male,2,High School,Married,437269,Blue,36,29963,2094
708813033,Existing Customer,Margret,Pagac,47,Male,1,Graduate,Single,429233,Blue,36,6509,2033
714639783,Attrited Customer,Reagan,Weber,42,Male,3,College,Married,168250,Blue,34,13450,0
709311633,Existing Customer,Christian,Nikolaus,41,Male,2,Graduate,Unknown,493313,Silver,36,27000,0
709470858,Existing Customer,Cleve,Grady,51,Male,4,College,Married,262122,Silver,31,34516,1254
717292758,Existing Customer,Miracle,Jast,55,Female,2,Graduate,Single,35358,Blue,47,6347,0
779241783,Existing Customer,Jarrett,Keebler,67,Male,1,Uneducated,Married,119935,Blue,49,3106,1675
715205358,Existing Customer,Jaylin,Koelpin,39,Male,1,Graduate,Married,417603,Blue,31,2536,913
778871508,Existing Customer,Luisa,Monahan,54,Male,3,Post-Graduate,Single,345365,Blue,35,13048,1954
779462433,Existing Customer,Keegan,Adams,55,Female,2,Unknown,Married,174674,Blue,37,2453,968
710147958,Existing Customer,Thomas,Crooks,47,Male,3,High School,Married,480222,Silver,36,16138,1249
709864833,Existing Customer,Kylie,Kilback,49,Male,2,Post-Graduate,Married,308519,Blue,38,8077,1965
778868958,Attrited Customer,Shawna,Doyle,42,Female,2,Graduate,Married,417807,Blue,23,1929,1673
717276708,Existing Customer,Princess,Batz,57,Male,2,Unknown,Single,351389,Blue,36,3127,2517
710004933,Existing Customer,Donato,Nikolaus,44,Male,5,Uneducated,Married,122682,Blue,36,8645,1454
753606108,Existing Customer,Leonel,Nikolaus,56,Male,3,Unknown,Single,75670,Blue,49,1438.3,0
710940183,Attrited Customer,Fanny,Rodriguez,49,Female,3,Graduate,Married,257420,Blue,38,2185,0
718927533,Existing Customer,Deja,Altenwerth,45,Male,3,Graduate,Single,112431,Blue,32,24487,2517
719337408,Existing Customer,Connor,Swift,63,Male,0,High School,Married,33995,Blue,36,2567,0
772308408,Existing Customer,Billy,Jenkins,44,Male,3,Graduate,Single,119121,Blue,33,4131,785
712981383,Existing Customer,Karine,O'Kon,44,Female,4,College,Married,499091,Silver,37,10790,1930
790099758,Existing Customer,Emilio,Tromp,40,Male,3,High School,Married,471283,Blue,33,6884,1001
709547658,Attrited Customer,Salma,Torphy,39,Male,2,Uneducated,Single,204684,Blue,36,13961,1299
778770783,Existing Customer,Maye,Flatley,42,Male,4,High School,Married,115686,Blue,30,29801,1916
713134458,Existing Customer,Maybelle,Olson,54,Male,3,High School,Married,361776,Blue,43,13219,0
712159083,Attrited Customer,Ottilie,Satterfield,58,Female,4,Unknown,Married,458249,Blue,46,2536,0
713639958,Existing Customer,Leonor,Rolfson,46,Female,4,Graduate,Divorced,266755,Blue,36,9478,820
771180033,Existing Customer,Giovani,Cassin,47,Female,4,Unknown,Divorced,47165,Blue,34,3502,1851
717916758,Existing Customer,Barrett,Vandervort,67,Female,0,Unknown,Married,122113,Blue,56,10509,2388
711089733,Existing Customer,Zoe,Yost,50,Female,2,College,Divorced,438744,Blue,36,1491,0
716988633,Existing Customer,Stefanie,Stark,55,Male,0,High School,Divorced,317011,Blue,46,9734,0
779031033,Existing Customer,Mina,Hamill,46,Female,2,Graduate,Married,202220,Blue,22,2305,1627
716302383,Existing Customer,Della,Hills,47,Female,4,Uneducated,Married,143244,Blue,36,14241,2081
718281408,Existing Customer,Raymond,Mayer,36,Female,2,Unknown,Married,283830,Blue,25,4789,1257
721333233,Existing Customer,Lawson,Yundt,40,Male,4,Doctorate,Divorced,264940,Blue,34,23138,1727
794496033,Existing Customer,Leola,Bogisich,57,Male,2,Unknown,Single,327652,Blue,38,23008,2280
710519433,Existing Customer,Buck,Flatley,48,Male,1,Unknown,Divorced,288858,Blue,36,3131,2517
814995933,Existing Customer,Ignacio,Lakin,58,Female,3,Graduate,Married,264227,Blue,53,5798,1794
721469433,Existing Customer,Ursula,Walker,48,Male,3,Graduate,Single,341737,Blue,36,6880,1390
788386908,Existing Customer,Noah,Kovacek,48,Male,3,Graduate,Unknown,143574,Platinum,41,34516,1531
717198633,Existing Customer,Johann,Mills,53,Female,2,College,Married,310491,Blue,34,2075,1469
767695083,Existing Customer,Lavon,Corwin,50,Male,2,Graduate,Married,81544,Blue,44,4589,0
711791583,Attrited Customer,Nona,Kozey,52,Female,1,Graduate,Single,185296,Blue,40,2317,0
712315683,Attrited Customer,Wallace,Fisher,53,Female,2,Uneducated,Single,86720,Blue,45,1981,1518
710038008,Existing Customer,Dena,Christiansen,56,Female,1,Graduate,Single,343406,Blue,47,6038,0
789129033,Existing Customer,Lori,Spencer,44,Male,5,Unknown,Single,458850,Blue,32,14910,877
718349058,Existing Customer,Percival,Fahey,49,Male,3,High School,Married,146302,Blue,39,29659,1143
789842283,Attrited Customer,Wyatt,Gusikowski,54,Male,2,Graduate,Married,450878,Blue,42,4320,0
714513033,Existing Customer,Nayeli,Reichert,39,Female,1,Unknown,Single,426729,Blue,36,11213,0
714717483,Existing Customer,Kathleen,Kunze,39,Female,3,Uneducated,Divorced,138814,Blue,29,26181,0
714900408,Existing Customer,Cody,Bartell,41,Female,4,High School,Single,120064,Blue,31,5773,0
719418933,Attrited Customer,Columbus,Wunsch,53,Male,2,Uneducated,Married,94253,Blue,36,4503,0
720115683,Existing Customer,Ethelyn,Toy,47,Male,3,Uneducated,Married,249152,Blue,36,29770,1565
779504058,Existing Customer,Lucile,Johns,46,Female,2,Post-Graduate,Married,495715,Blue,28,5014,1910
795979833,Existing Customer,Isaiah,Osinski,53,Female,1,High School,Married,255156,Blue,47,3445,1074
717392358,Existing Customer,Ibrahim,Veum,60,Male,1,Graduate,Married,260305,Blue,50,23412,1078
718640508,Existing Customer,Ava,Balistreri,59,Female,0,Graduate,Single,80615,Blue,46,3044,1611
803366358,Existing Customer,Esther,Haley,38,Male,1,Unknown,Single,249375,Blue,29,14596,2192
709230708,Existing Customer,Alysa,Oberbrunner,56,Male,4,Uneducated,Single,432369,Blue,36,3864,1654
781794708,Attrited Customer,Romaine,Vandervort,35,Male,3,Post-Graduate,Unknown,263964,Blue,29,17030,1911
801383808,Existing Customer,Daryl,Morar,50,Male,3,Graduate,Single,252792,Blue,44,23090,839
710677608,Existing Customer,Mariana,Steuber,53,Male,2,Post-Graduate,Unknown,283884,Blue,36,29205,1208
708217758,Existing Customer,Eldred,Lynch,63,Male,2,Graduate,Married,227468,Blue,49,14035,2061
714272658,Attrited Customer,Aileen,Kemmer,43,Female,2,Uneducated,Single,64300,Blue,24,2962,2517
