id,firstname,lastname,email,number,gender,country,department,year,GPA
44892354,Codie,Fiann,Codie.Fiann@yopmail.com,403773944,Male,Yemen,Philosophy,3,2.69
41169341,Shaine,Bord,Shaine.Bord@yopmail.com,483693190,Male,Guinea,Mathematics and Statistics,1,6.1
46924354,Tami,Drisko,Tami.Drisko@yopmail.com,489676886,Female,Cayman Islands,Arts,1,5.15
43542756,Rivalee,Guthrie,Rivalee.Guthrie@yopmail.com,466268618,Female,Antarctica,Law,1,4.79
45816584,Averyl,Valerio,Averyl.Valerio@yopmail.com,441058081,Female,China,Philosophy,1,6.86
44813157,Talya,Kylander,Talya.Kylander@yopmail.com,425286917,Male,AndorrA,"Modern History, Plities & International Relation",1,3.61
46601521,Anestassia,Peg,Anestassia.Peg@yopmail.com,428583584,Male,Tajikistan,"Media, Music, Communication and Cultural Studies",2,4.4
43612621,Leeanne,Aloise,Leeanne.Aloise@yopmail.com,469062361,Male,Nepal,Business ,2,2.43
49788400,Ruthe,Holtz,Ruthe.Holtz@yopmail.com,456526279,Female,United Kingdom,"Modern History, Plities & International Relation",2,6.84
43124982,Tiffie,Talia,Tiffie.Talia@yopmail.com,474733975,Female,Belarus,Arts,3,4.32
42049341,Kathy,Barbey,Kathy.Barbey@yopmail.com,432807747,Female,Luxembourg,"Media, Music, Communication and Cultural Studies",1,4.1
40382749,Jerry,Moina,Jerry.Moina@yopmail.com,468878811,Female,Nigeria,Arts,2,2.25
42134011,Melisent,Cottle,Melisent.Cottle@yopmail.com,416554600,Male,Georgia,Engineering,1,4.83
40623185,Lucy,Mozelle,Lucy.Mozelle@yopmail.com,440460331,Female,Ethiopia,Architecture,3,1.81
42503726,Lory,Delp,Lory.Delp@yopmail.com,405708826,Male,Barbados,Medicine,2,5.69
47612040,Hope,Garrison,Hope.Garrison@yopmail.com,480214916,Female,Panama,Philosophy,1,3.31
43036454,Sabina,Kenney,Sabina.Kenney@yopmail.com,492106040,Female,Greenland,Philosophy,1,3.19
45653126,Jaime,Viddah,Jaime.Viddah@yopmail.com,482642944,Female,Guadeloupe,Law,2,5.58
49724278,Catharine,Han,Catharine.Han@yopmail.com,422488593,Male,Saint Pierre and Miquelon,Engineering,1,5.85
40637580,Barbi,Vilma,Barbi.Vilma@yopmail.com,411802688,Male,Yemen,Arts,1,3.78
43173933,Shirlee,Horan,Shirlee.Horan@yopmail.com,496852796,Female,Jersey,Management,3,6.32
40102218,Amii,Huggins,Amii.Huggins@yopmail.com,462593397,Male,Trinidad and Tobago,"Media, Music, Communication and Cultural Studies",2,5.12
41792308,Winifred,Anderea,Winifred.Anderea@yopmail.com,427597211,Male,Malawi,IT,3,2.29
44080918,Wendi,Annabella,Wendi.Annabella@yopmail.com,446422746,Male,Liechtenstein,Mathematics and Statistics,3,6.42
46214912,Ardeen,Old,Ardeen.Old@yopmail.com,407773834,Male,Singapore,Engineering,1,3.03
45451769,Cindelyn,Gordon,Cindelyn.Gordon@yopmail.com,498760562,Female,Liechtenstein,Education,2,4.12
41071676,Madelle,McLaughlin,Madelle.McLaughlin@yopmail.com,443596342,Male,Nepal,"Modern History, Plities & International Relation",2,5.16
46303531,Cindelyn,Giule,Cindelyn.Giule@yopmail.com,441520258,Male,Portugal,English,1,4.78
44194453,Jemie,Neva,Jemie.Neva@yopmail.com,423010863,Male,Peru,Health Professions,2,3.19
45656887,Corene,Montgomery,Corene.Montgomery@yopmail.com,460660161,Male,Cambodia,Education,1,1.27
49472191,Viki,Even,Viki.Even@yopmail.com,438267255,Male,Heard Island and Mcdonald Islands,Health Professions,1,4.79
40546298,Jerry,Revkah,Jerry.Revkah@yopmail.com,495892868,Male,China,"Modern History, Plities & International Relation",1,3.22
43444616,Georgina,Winnick,Georgina.Winnick@yopmail.com,444919301,Female,Bolivia,IT,2,4.22
40897488,Binny,Ellerey,Binny.Ellerey@yopmail.com,420482127,Female,"Macedonia, The Former Yugoslav Republic of",Linguistics,3,3.67
41125760,Courtnay,Maxi,Courtnay.Maxi@yopmail.com,438533830,Male,Venezuela,Law,3,4.13
40507694,Flo,Azeria,Flo.Azeria@yopmail.com,492881788,Male,Niger,English,3,1.11
43121690,Jsandye,Letsou,Jsandye.Letsou@yopmail.com,461019629,Female,"Iran, Islamic Republic Of",Arts,3,1.24
45844986,Sybille,Barney,Sybille.Barney@yopmail.com,434400964,Male,Cayman Islands,"Media, Music, Communication and Cultural Studies",2,2.97
46919093,Maisey,Kirstin,Maisey.Kirstin@yopmail.com,493116914,Female,Papua New Guinea,Architecture,3,3.68
49003753,Helena,Whittaker,Helena.Whittaker@yopmail.com,498235745,Male,Greece,Education,1,2.07
49186517,Devina,Sparhawk,Devina.Sparhawk@yopmail.com,401230964,Male,French Guiana,IT,1,5.57
43573083,Dode,Bigner,Dode.Bigner@yopmail.com,455309519,Female,San Marino,Education,2,6.19
43054526,Addia,Ardra,Addia.Ardra@yopmail.com,463075271,Male,Czech Republic,Arts,2,1.59
44125127,Felice,Georgy,Felice.Georgy@yopmail.com,489413582,Male,Japan,Mathematics and Statistics,1,6.48
46170944,Gianina,Raseda,Gianina.Raseda@yopmail.com,443347882,Female,"Virgin Islands, British",IT,3,6.19
45396447,Sarette,Kendrick,Sarette.Kendrick@yopmail.com,403365783,Female,Montserrat,Medicine,1,6.53
49738995,Alie,Larochelle,Alie.Larochelle@yopmail.com,443851926,Female,Guam,Education,2,6.54
41476885,Corly,Saree,Corly.Saree@yopmail.com,429148593,Female,Kuwait,Education,2,5.88
49958468,Estell,Weide,Estell.Weide@yopmail.com,416519254,Male,Sri Lanka,Mathematics and Statistics,1,4.18
47952918,Wilma,Autrey,Wilma.Autrey@yopmail.com,481843927,Female,Fiji,"Media, Music, Communication and Cultural Studies",1,1.37
49615864,Henriette,Dreda,Henriette.Dreda@yopmail.com,485056399,Male,Timor-Leste,"Modern History, Plities & International Relation",2,2.13
41109496,Catrina,Bahr,Catrina.Bahr@yopmail.com,487345396,Male,Jamaica,Education,1,5.63
49430891,Shaylyn,Gilbertson,Shaylyn.Gilbertson@yopmail.com,438967432,Male,Georgia,Philosophy,1,4.02
45679133,Lita,Ellord,Lita.Ellord@yopmail.com,466396450,Female,Equatorial Guinea,"Modern History, Plities & International Relation",3,4.02
43243413,Fred,Wildermuth,Fred.Wildermuth@yopmail.com,484920491,Male,Saint Lucia,Linguistics,3,5.45
46175758,Gabriellia,Genna,Gabriellia.Genna@yopmail.com,402637072,Male,Kenya,Linguistics,1,2.41
48933634,Elbertina,Barrus,Elbertina.Barrus@yopmail.com,407299587,Female,Tuvalu,Arts,2,2.17
42566772,Sara-Ann,Raffo,Sara-Ann.Raffo@yopmail.com,431650127,Male,Australia,Business ,1,3.1
47487262,Janenna,Vharat,Janenna.Vharat@yopmail.com,463658737,Male,Romania,Arts,2,6.68
49635599,Maud,Honoria,Maud.Honoria@yopmail.com,488582374,Female,"Congo, The Democratic Republic of the","Modern History, Plities & International Relation",1,1.25
40801270,Marita,Ardra,Marita.Ardra@yopmail.com,466663090,Male,Guadeloupe,Architecture,3,4.5
45878189,Carlie,Millda,Carlie.Millda@yopmail.com,400962382,Female,United States Minor Outlying Islands,Business ,1,4.54
47196564,Fina,Sawtelle,Fina.Sawtelle@yopmail.com,472648135,Female,Turks and Caicos Islands,Mathematics and Statistics,1,5.96
45407648,Frank,Dorine,Frank.Dorine@yopmail.com,425105668,Female,Botswana,IT,1,2.04
45840813,Tonia,Land,Tonia.Land@yopmail.com,468634925,Female,Åland Islands,Linguistics,2,3.67
41519872,Steffane,Lauraine,Steffane.Lauraine@yopmail.com,430350953,Male,Malaysia,Mathematics and Statistics,1,6.52
46003065,Alejandra,Tillford,Alejandra.Tillford@yopmail.com,444718436,Male,Papua New Guinea,Business ,3,4.2
43083974,Jemie,Charity,Jemie.Charity@yopmail.com,446414730,Male,Saint Pierre and Miquelon,Education,3,5.13
47673626,Ernesta,Seagraves,Ernesta.Seagraves@yopmail.com,470983544,Female,Togo,Arts,1,6.99
46884651,Anica,Nahum,Anica.Nahum@yopmail.com,435180339,Female,Guatemala,Management,1,1.54
40027360,Wendi,Nikaniki,Wendi.Nikaniki@yopmail.com,433625259,Male,Dominica,Linguistics,3,5.1
44665062,Max,Nunci,Max.Nunci@yopmail.com,405216908,Male,Cocos (Keeling) Islands,Health Professions,1,5.71
47771810,Judy,Sharl,Judy.Sharl@yopmail.com,487037820,Female,Nepal,Education,1,2.29
45858898,Deane,Tice,Deane.Tice@yopmail.com,470622802,Female,Montserrat,Business ,1,6.97
44852304,Maurene,Louanna,Maurene.Louanna@yopmail.com,459915881,Female,Germany,"Modern History, Plities & International Relation",3,4.76
43191118,Wendi,Rogerio,Wendi.Rogerio@yopmail.com,412821741,Female,Afghanistan,Education,3,4.04
45029642,Flory,Beebe,Flory.Beebe@yopmail.com,410973699,Male,Puerto Rico,Management,3,2.27
49259389,Kalina,Rolf,Kalina.Rolf@yopmail.com,464537610,Male,Bangladesh,Mathematics and Statistics,2,6.26
40563831,Augustine,Liva,Augustine.Liva@yopmail.com,471447482,Male,Pakistan,English,2,3.88
49510281,Odessa,Pernick,Odessa.Pernick@yopmail.com,410040052,Male,Netherlands,Linguistics,3,6.42
40892679,Joceline,Cecile,Joceline.Cecile@yopmail.com,459647508,Female,Morocco,Philosophy,1,6.48
47941603,Arlena,Hylan,Arlena.Hylan@yopmail.com,426491133,Male,Latvia,Medicine,3,4.28
44172020,Morganica,Thomasina,Morganica.Thomasina@yopmail.com,498377893,Male,Czech Republic,"Media, Music, Communication and Cultural Studies",1,2.69
46858673,Minda,Frendel,Minda.Frendel@yopmail.com,422722251,Female,Solomon Islands,Architecture,1,5.65
47059377,Kathy,Kiersten,Kathy.Kiersten@yopmail.com,451189737,Male,Wallis and Futuna,Philosophy,2,3.57
41469999,Abbie,Hubert,Abbie.Hubert@yopmail.com,410442341,Female,Swaziland,Law,2,3.56
40438885,Lynde,Syd,Lynde.Syd@yopmail.com,410438917,Female,Tonga,"Media, Music, Communication and Cultural Studies",3,1.41
48377432,Rayna,Hachmin,Rayna.Hachmin@yopmail.com,484355466,Male,Samoa,Arts,1,4.33
41349880,Alexine,Gerge,Alexine.Gerge@yopmail.com,463872947,Male,Mexico,Medicine,2,1.18
49641281,Ketti,Iiette,Ketti.Iiette@yopmail.com,418246180,Female,San Marino,Engineering,1,4.06
40444000,Fanny,Lumbard,Fanny.Lumbard@yopmail.com,412426697,Male,Guinea,Arts,1,2.17
42304420,Wynne,Screens,Wynne.Screens@yopmail.com,459444662,Female,Italy,Arts,2,4.04
48055332,Michaelina,McAdams,Michaelina.McAdams@yopmail.com,472951217,Female,Finland,Engineering,2,3.84
40196756,Sheree,Faria,Sheree.Faria@yopmail.com,410103259,Female,United Arab Emirates,Health Professions,1,3.13
45795621,Leanna,Wittie,Leanna.Wittie@yopmail.com,470538338,Male,Oman,Medicine,3,2.19
48183629,Melanie,Rooney,Melanie.Rooney@yopmail.com,486539837,Female,Northern Mariana Islands,English,1,5.01
40662474,Heida,Malanie,Heida.Malanie@yopmail.com,403869687,Female,Kyrgyzstan,Architecture,1,1.52
47772184,Odessa,Shanley,Odessa.Shanley@yopmail.com,432235910,Female,Colombia,Business ,3,3.57
47994858,Yvonne,Kunin,Yvonne.Kunin@yopmail.com,422753962,Male,Holy See (Vatican City State),"Media, Music, Communication and Cultural Studies",2,5.38
48473495,Ariela,Saree,Ariela.Saree@yopmail.com,472140954,Female,Martinique,English,2,5.83
48120628,Mallory,Bakerman,Mallory.Bakerman@yopmail.com,453374268,Male,Wallis and Futuna,Business ,2,2.86
40034447,Sindee,Erskine,Sindee.Erskine@yopmail.com,494116218,Male,AndorrA,Business ,1,2.28
45156375,Corry,Markman,Corry.Markman@yopmail.com,413933571,Male,Åland Islands,Engineering,2,6.57
47753956,Maisey,Keily,Maisey.Keily@yopmail.com,435305505,Female,Qatar,Business ,1,4.97
44212100,Drucie,Euridice,Drucie.Euridice@yopmail.com,486358035,Female,Anguilla,Education,1,2.92
49421635,Gretal,Raama,Gretal.Raama@yopmail.com,470439012,Male,Guernsey,Health Professions,1,5.19
42629246,Lorenza,Sammons,Lorenza.Sammons@yopmail.com,486625906,Female,Canada,Architecture,1,6.87
43790730,Cristine,Toor,Cristine.Toor@yopmail.com,439932863,Male,Armenia,Medicine,2,3.67
40997164,Corina,Lacombe,Corina.Lacombe@yopmail.com,474348919,Female,South Georgia and the South Sandwich Islands,"Media, Music, Communication and Cultural Studies",3,6.75
48855001,Nessie,Phaidra,Nessie.Phaidra@yopmail.com,439205880,Male,Ukraine,Medicine,1,3.3
41932590,Kathy,Richers,Kathy.Richers@yopmail.com,442387548,Female,Peru,Medicine,2,5.23
42838500,Dania,Capello,Dania.Capello@yopmail.com,404373338,Male,Netherlands Antilles,"Modern History, Plities & International Relation",1,4.06
41391943,Carlie,Woodberry,Carlie.Woodberry@yopmail.com,407627853,Female,Afghanistan,Education,2,6.95
48447877,Dulce,Izaak,Dulce.Izaak@yopmail.com,422333800,Male,Netherlands Antilles,Linguistics,2,5.12
46085546,Georgetta,Bivins,Georgetta.Bivins@yopmail.com,443051799,Male,"Cote D""Ivoire",Mathematics and Statistics,1,5.23
42004949,Elbertina,Lynn,Elbertina.Lynn@yopmail.com,419473769,Female,Isle of Man,"Modern History, Plities & International Relation",3,1.04
47077064,Roz,Tremayne,Roz.Tremayne@yopmail.com,479845548,Male,Belize,Linguistics,2,4.47
43567760,Maridel,Uird,Maridel.Uird@yopmail.com,497868449,Male,French Polynesia,Linguistics,3,6.27
44164941,Andeee,Pernick,Andeee.Pernick@yopmail.com,457598041,Male,Georgia,Mathematics and Statistics,1,6.72
48665320,Vere,Eckblad,Vere.Eckblad@yopmail.com,404003009,Female,AndorrA,Management,3,3.24
45612808,Karina,Allina,Karina.Allina@yopmail.com,405031364,Male,Oman,Engineering,1,4.3
49582540,Daune,Sholley,Daune.Sholley@yopmail.com,470444418,Female,Antarctica,Philosophy,3,2.19
44067190,Gui,Laurianne,Gui.Laurianne@yopmail.com,484101358,Male,Venezuela,"Modern History, Plities & International Relation",2,5.29
40351268,Babita,Franza,Babita.Franza@yopmail.com,427750778,Male,Equatorial Guinea,IT,1,2.83
48436707,Jackie,Germann,Jackie.Germann@yopmail.com,453319700,Female,Azerbaijan,IT,2,2.85
44230330,Tomasina,Chandler,Tomasina.Chandler@yopmail.com,411217410,Female,Jordan,Education,2,4.82
46327906,Sam,Oster,Sam.Oster@yopmail.com,429705064,Male,Barbados,Architecture,1,5.44
42374073,Carly,Lia,Carly.Lia@yopmail.com,462961830,Female,Heard Island and Mcdonald Islands,Philosophy,2,5.86
43612429,Henriette,Casimir,Henriette.Casimir@yopmail.com,401768914,Female,Jamaica,Arts,1,5.9
47726700,Teddie,Whittaker,Teddie.Whittaker@yopmail.com,407474876,Female,"Moldova, Republic of",IT,3,3.63
41287482,Lizzie,Waite,Lizzie.Waite@yopmail.com,471241219,Female,Turks and Caicos Islands,IT,2,2.2
40491230,Lolita,Narton,Lolita.Narton@yopmail.com,487795255,Male,Anguilla,Philosophy,3,5.88
40740584,Kary,Lory,Kary.Lory@yopmail.com,481050567,Male,Heard Island and Mcdonald Islands,Business ,2,4.4
40769375,Carolina,Dearborn,Carolina.Dearborn@yopmail.com,449966103,Female,Belgium,Mathematics and Statistics,1,3.18
49287267,Gusty,Ferino,Gusty.Ferino@yopmail.com,480200626,Female,Guadeloupe,English,3,4.65
48526175,Sonni,Alice,Sonni.Alice@yopmail.com,479052882,Male,Lesotho,Engineering,1,6.51
46654011,Joy,Nicoline,Joy.Nicoline@yopmail.com,459412947,Female,Indonesia,Architecture,1,6.67
44230248,Rozele,Moseley,Rozele.Moseley@yopmail.com,411601314,Male,Heard Island and Mcdonald Islands,Business ,1,1.99
49317781,Cordi,Leifeste,Cordi.Leifeste@yopmail.com,455010997,Female,Tunisia,Law,1,4.88
40915135,Emelina,Ries,Emelina.Ries@yopmail.com,478851326,Female,Liechtenstein,"Modern History, Plities & International Relation",1,1.01
43553150,Helsa,Andrel,Helsa.Andrel@yopmail.com,493470508,Female,United States Minor Outlying Islands,Business ,2,1.14
49189325,Tressa,Chobot,Tressa.Chobot@yopmail.com,423210263,Female,French Guiana,Architecture,3,6.41
40451263,Zaria,Hourigan,Zaria.Hourigan@yopmail.com,400406403,Female,Brunei Darussalam,Mathematics and Statistics,1,2
49092935,Bettine,Brotherson,Bettine.Brotherson@yopmail.com,404481112,Male,San Marino,IT,2,2.85
46234480,Bobbi,Carey,Bobbi.Carey@yopmail.com,435295413,Male,Singapore,Management,3,3.96
42610419,Krystle,Carolin,Krystle.Carolin@yopmail.com,444571529,Female,Falkland Islands (Malvinas),Education,1,5.69
41855543,Quintina,Yerkovich,Quintina.Yerkovich@yopmail.com,419212591,Male,Jordan,Health Professions,2,5.39
46284617,Frieda,Kalinda,Frieda.Kalinda@yopmail.com,491575019,Male,Antarctica,Architecture,3,5.2
47438208,Ileana,Meter,Ileana.Meter@yopmail.com,403624303,Female,Suriname,Mathematics and Statistics,2,4.59
48067578,Carol-Jean,Baptlsta,Carol-Jean.Baptlsta@yopmail.com,492220759,Male,France,"Modern History, Plities & International Relation",2,1.01
43012657,Orelia,Viddah,Orelia.Viddah@yopmail.com,452353350,Female,Guatemala,IT,3,1.57
44794842,Demetris,Lytton,Demetris.Lytton@yopmail.com,426936233,Female,Suriname,"Modern History, Plities & International Relation",2,5.92
49896694,Justinn,Gale,Justinn.Gale@yopmail.com,488240992,Male,Bouvet Island,Business ,1,3.34
46493630,Alie,Alejoa,Alie.Alejoa@yopmail.com,468702939,Female,Gibraltar,Management,1,4.14
44719000,Claresta,Shelba,Claresta.Shelba@yopmail.com,448576651,Male,Gambia,Medicine,2,6.82
42154620,Drucie,Gaynor,Drucie.Gaynor@yopmail.com,414430023,Male,Falkland Islands (Malvinas),Business ,1,1.67
47458982,Jaime,Gale,Jaime.Gale@yopmail.com,400636719,Male,Suriname,Law,3,3.73
42109600,Merle,Percy,Merle.Percy@yopmail.com,484077395,Male,Slovenia,"Modern History, Plities & International Relation",2,5.23
48870929,Allis,Secrest,Allis.Secrest@yopmail.com,446026018,Male,Oman,Linguistics,3,2.36
40867685,Alexine,Martsen,Alexine.Martsen@yopmail.com,498171813,Male,Pitcairn,Management,3,3.27
45791195,Tybie,Gabrielli,Tybie.Gabrielli@yopmail.com,465907511,Female,Greece,Engineering,2,5.68
46654585,Cathyleen,Seligman,Cathyleen.Seligman@yopmail.com,435970508,Female,San Marino,IT,2,5.69
41858765,Maud,Euridice,Maud.Euridice@yopmail.com,401059241,Male,Bosnia and Herzegovina,Engineering,1,3.2
44551114,Margalo,Beebe,Margalo.Beebe@yopmail.com,411136897,Male,Hungary,Health Professions,1,6.56
48327676,Jobi,Vilma,Jobi.Vilma@yopmail.com,469490906,Male,Bermuda,"Media, Music, Communication and Cultural Studies",2,5.1
44877189,Betta,Zamora,Betta.Zamora@yopmail.com,492910074,Male,Hong Kong,Health Professions,3,6.03
43725259,Thalia,Zamora,Thalia.Zamora@yopmail.com,484672703,Male,Lesotho,Engineering,3,5.93
46178902,Nanete,Mitzi,Nanete.Mitzi@yopmail.com,423000363,Male,Zambia,Education,3,5.57
42061319,Chandra,Zina,Chandra.Zina@yopmail.com,469330884,Male,Lebanon,Law,1,3.24
43083253,Berta,Scammon,Berta.Scammon@yopmail.com,409356587,Male,Reunion,Engineering,1,2.57
43246435,Adelle,Gilbertson,Adelle.Gilbertson@yopmail.com,495453486,Female,Ecuador,Management,3,5
40026603,Adriana,Lea,Adriana.Lea@yopmail.com,494558257,Male,Sweden,Management,1,4.96
44407631,Deane,Manolo,Deane.Manolo@yopmail.com,453806314,Female,Jersey,Medicine,2,6.04
47589989,Nicoli,Sacken,Nicoli.Sacken@yopmail.com,439565472,Male,Palau,"Modern History, Plities & International Relation",2,4.37
48475782,Kalina,Sallyann,Kalina.Sallyann@yopmail.com,485642320,Male,Guatemala,Business ,2,2.27
49465206,Sandie,Amethist,Sandie.Amethist@yopmail.com,439565787,Male,"Tanzania, United Republic of","Modern History, Plities & International Relation",2,6.98
40783451,Linet,Maroney,Linet.Maroney@yopmail.com,422550061,Male,French Polynesia,"Media, Music, Communication and Cultural Studies",1,4.12
49718011,Lynde,Fontana,Lynde.Fontana@yopmail.com,462950860,Female,San Marino,Business ,2,6.99
47420238,Damaris,Nikaniki,Damaris.Nikaniki@yopmail.com,489159328,Male,Switzerland,"Media, Music, Communication and Cultural Studies",3,1.28
41831193,Katuscha,Nerita,Katuscha.Nerita@yopmail.com,494354260,Female,Ukraine,Law,3,3.9
42410734,Dotty,Terrence,Dotty.Terrence@yopmail.com,445015047,Female,Saint Kitts and Nevis,Linguistics,1,2.69
48960295,Tera,Allina,Tera.Allina@yopmail.com,412641525,Female,Guam,Linguistics,1,3.09
41557789,Jordan,Abernon,Jordan.Abernon@yopmail.com,452659546,Male,Albania,Management,1,3.62
41276226,Olwen,Doig,Olwen.Doig@yopmail.com,418229684,Male,Cuba,"Media, Music, Communication and Cultural Studies",1,1.25
40154311,Eolanda,Hoban,Eolanda.Hoban@yopmail.com,420420165,Female,France,Architecture,3,1.18
48438897,Carlie,Seessel,Carlie.Seessel@yopmail.com,431817634,Male,Central African Republic,Linguistics,2,5.08
40711254,Melina,Tengdin,Melina.Tengdin@yopmail.com,484992482,Male,Saint Pierre and Miquelon,IT,2,3.54
48231798,Marcy,Chinua,Marcy.Chinua@yopmail.com,447325646,Female,Netherlands Antilles,Health Professions,1,6.16
42455744,Alexine,Ortrude,Alexine.Ortrude@yopmail.com,492861846,Male,Dominica,"Modern History, Plities & International Relation",2,4.6
44608808,Chickie,Rona,Chickie.Rona@yopmail.com,465257466,Male,Samoa,IT,1,6.27
40174875,Chickie,Gaulin,Chickie.Gaulin@yopmail.com,410603989,Female,Netherlands Antilles,Medicine,2,6.24
48628667,Tina,Anderea,Tina.Anderea@yopmail.com,430227455,Male,Turkey,IT,2,3.24
49486065,Leontine,Hollingsworth,Leontine.Hollingsworth@yopmail.com,424425218,Female,Guyana,Law,2,3
46622838,Brynna,Whiffen,Brynna.Whiffen@yopmail.com,443929307,Female,Saint Lucia,"Modern History, Plities & International Relation",2,2.14
44440546,Ruthe,Kravits,Ruthe.Kravits@yopmail.com,404797001,Male,French Southern Territories,English,3,6.38
41751388,Dulcinea,Gaal,Dulcinea.Gaal@yopmail.com,423752035,Male,Jordan,"Modern History, Plities & International Relation",3,2.31
44411175,Jerry,Cutlerr,Jerry.Cutlerr@yopmail.com,486449949,Female,Pitcairn,English,2,6.62
49431163,Hallie,Bibi,Hallie.Bibi@yopmail.com,468256616,Female,Venezuela,Education,3,3.06
45840473,Anallese,Hedve,Anallese.Hedve@yopmail.com,401224734,Male,Northern Mariana Islands,Linguistics,3,2.92
